,Year,Month,Day,Hour,SunlightMin,HourlySkyWeather,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed
516,2017,10,1,22,704,CLR,10.0,0,0.0
517,2017,10,1,23,704,CLR,10.0,290,5.0
518,2017,10,1,23,704,NaN,NaN,False,NaN
519,2017,10,2,0,704,CLR,10.0,300,3.0
520,2017,10,2,1,704,CLR,10.0,0,0.0
521,2017,10,2,2,704,CLR,10.0,False,6.0
522,2017,10,2,3,704,CLR,10.0,0,0.0
523,2017,10,2,4,704,CLR,10.0,0,0.0
524,2017,10,2,5,704,CLR,10.0,280,3.0
525,2017,10,2,6,704,CLR,10.0,0,0.0
526,2017,10,2,7,704,CLR,10.0,70,6.0
527,2017,10,2,8,704,CLR,10.0,False,5.0
528,2017,10,2,9,704,CLR,10.0,60,6.0
529,2017,10,2,10,704,CLR,10.0,0,0.0
530,2017,10,2,11,704,CLR,10.0,False,3.0
531,2017,10,2,12,704,CLR,10.0,0,0.0
532,2017,10,2,13,704,CLR,10.0,0,0.0
533,2017,10,2,14,704,CLR,10.0,20,6.0
534,2017,10,2,15,704,CLR,10.0,0,0.0
535,2017,10,2,16,704,CLR,10.0,False,5.0
536,2017,10,2,17,704,CLR,10.0,False,5.0
537,2017,10,2,18,704,CLR,10.0,180,3.0
538,2017,10,2,19,701,CLR,10.0,160,6.0
539,2017,10,2,20,701,CLR,10.0,170,5.0
540,2017,10,2,21,701,CLR,10.0,0,0.0
541,2017,10,2,22,701,CLR,10.0,0,0.0
542,2017,10,2,23,701,CLR,10.0,0,0.0
543,2017,10,2,23,701,NaN,NaN,False,NaN
544,2017,10,3,0,701,CLR,10.0,0,0.0
545,2017,10,3,1,701,CLR,10.0,0,0.0
546,2017,10,3,2,701,CLR,10.0,120,3.0
547,2017,10,3,3,701,CLR,10.0,20,3.0
548,2017,10,3,4,701,CLR,10.0,0,0.0
549,2017,10,3,5,701,CLR,10.0,0,0.0
550,2017,10,3,6,701,CLR,9.0,False,5.0
551,2017,10,3,7,701,FEW,10.0,80,5.0
552,2017,10,3,8,701,BKN,9.0,False,5.0
553,2017,10,3,8,701,SCT,10.0,90,6.0
554,2017,10,3,8,701,SCT,10.0,False,3.0
555,2017,10,3,9,701,BKN,10.0,150,3.0
556,2017,10,3,10,701,BKN,10.0,False,NaN
557,2017,10,3,11,701,BKN,10.0,False,3.0
558,2017,10,3,12,701,FEW,10.0,False,3.0
559,2017,10,3,13,701,CLR,10.0,False,3.0
560,2017,10,3,14,701,CLR,10.0,False,3.0
561,2017,10,3,15,701,CLR,10.0,140,3.0
562,2017,10,3,16,701,CLR,10.0,False,6.0
563,2017,10,3,17,701,CLR,10.0,False,5.0
564,2017,10,3,18,701,CLR,10.0,False,3.0
565,2017,10,3,19,698,CLR,10.0,180,5.0
566,2017,10,3,20,698,CLR,10.0,False,3.0
567,2017,10,3,21,698,CLR,10.0,False,5.0
568,2017,10,3,22,698,CLR,10.0,0,0.0
569,2017,10,3,23,698,CLR,10.0,False,5.0
570,2017,10,3,23,698,NaN,NaN,False,NaN
571,2017,10,4,0,698,CLR,10.0,False,3.0
572,2017,10,4,1,698,CLR,10.0,False,NaN
573,2017,10,4,2,698,CLR,10.0,False,NaN
574,2017,10,4,3,698,CLR,10.0,270,6.0
575,2017,10,4,4,698,CLR,10.0,0,0.0
576,2017,10,4,5,698,CLR,10.0,0,0.0
577,2017,10,4,6,698,CLR,10.0,False,NaN
578,2017,10,4,7,698,CLR,10.0,270,7.0
579,2017,10,4,8,698,CLR,10.0,270,10.0
580,2017,10,4,9,698,CLR,10.0,0,0.0
581,2017,10,4,10,698,CLR,10.0,False,8.0
582,2017,10,4,11,698,CLR,10.0,False,5.0
583,2017,10,4,12,698,CLR,10.0,190,6.0
584,2017,10,4,13,698,CLR,10.0,False,3.0
585,2017,10,4,14,698,CLR,10.0,False,NaN
586,2017,10,4,15,698,CLR,10.0,False,5.0
587,2017,10,4,16,698,CLR,10.0,False,NaN
588,2017,10,4,17,698,CLR,10.0,False,NaN
589,2017,10,4,18,698,CLR,10.0,False,6.0
590,2017,10,4,19,696,CLR,10.0,False,NaN
591,2017,10,4,20,696,CLR,10.0,False,NaN
592,2017,10,4,21,696,CLR,10.0,250,7.0
593,2017,10,4,22,696,CLR,10.0,250,9.0
594,2017,10,4,23,696,FEW,10.0,False,7.0
595,2017,10,4,23,696,NaN,NaN,False,NaN
596,2017,10,5,0,696,FEW,10.0,False,7.0
597,2017,10,5,1,696,OVC,10.0,False,7.0
598,2017,10,5,2,696,OVC,10.0,False,7.0
599,2017,10,5,3,696,FEW,10.0,260,6.0
600,2017,10,5,4,696,BKN,10.0,False,6.0
601,2017,10,5,5,696,OVC,10.0,False,5.0
602,2017,10,5,6,696,OVC,10.0,False,3.0
603,2017,10,5,7,696,CLR,9.0,False,3.0
604,2017,10,5,8,696,CLR,9.0,False,6.0
605,2017,10,5,9,696,CLR,10.0,False,5.0
606,2017,10,5,10,696,CLR,10.0,False,6.0
607,2017,10,5,11,696,FEW,10.0,False,6.0
608,2017,10,5,12,696,FEW,9.0,False,7.0
609,2017,10,5,13,696,CLR,10.0,False,3.0
610,2017,10,5,14,696,CLR,10.0,False,5.0
611,2017,10,5,15,696,OVC,10.0,False,NaN
612,2017,10,5,16,696,BKN,10.0,False,3.0
613,2017,10,5,17,696,FEW,10.0,False,5.0
614,2017,10,5,18,696,OVC,10.0,False,6.0
615,2017,10,5,19,693,CLR,10.0,False,8.0
616,2017,10,5,20,693,FEW,10.0,False,3.0
617,2017,10,5,21,693,BKN,9.0,False,5.0
618,2017,10,5,22,693,FEW,10.0,False,NaN
619,2017,10,5,23,693,BKN,10.0,0,0.0
620,2017,10,5,23,693,NaN,NaN,False,NaN
621,2017,10,6,0,693,FEW,10.0,False,3.0
622,2017,10,6,1,693,CLR,9.0,0,0.0
623,2017,10,6,2,693,FEW,9.0,280,3.0
624,2017,10,6,3,693,FEW,9.0,270,3.0
625,2017,10,6,4,693,FEW,10.0,0,0.0
626,2017,10,6,5,693,FEW,10.0,False,3.0
627,2017,10,6,6,693,FEW,10.0,0,0.0
628,2017,10,6,7,693,CLR,9.0,260,3.0
629,2017,10,6,8,693,CLR,10.0,False,5.0
630,2017,10,6,9,693,CLR,10.0,False,3.0
631,2017,10,6,10,693,CLR,10.0,260,5.0
632,2017,10,6,11,693,CLR,10.0,False,NaN
633,2017,10,6,12,693,FEW,10.0,False,6.0
634,2017,10,6,13,693,SCT,10.0,False,NaN
635,2017,10,6,14,693,CLR,10.0,False,NaN
636,2017,10,6,15,693,CLR,10.0,270,6.0
637,2017,10,6,16,693,CLR,10.0,170,3.0
638,2017,10,6,17,693,CLR,10.0,False,NaN
639,2017,10,6,18,693,CLR,9.0,0,0.0
640,2017,10,6,19,690,CLR,9.0,0,0.0
641,2017,10,6,20,690,CLR,9.0,50,3.0
642,2017,10,6,21,690,CLR,9.0,0,0.0
643,2017,10,6,22,690,CLR,9.0,0,0.0
644,2017,10,6,23,690,CLR,10.0,0,0.0
645,2017,10,6,23,690,NaN,NaN,False,NaN
646,2017,10,7,0,690,CLR,9.0,0,0.0
647,2017,10,7,1,690,CLR,8.0,70,3.0
648,2017,10,7,2,690,BKN,6.0,130,5.0
649,2017,10,7,3,690,CLR,8.0,60,3.0
650,2017,10,7,4,690,SCT,7.0,70,5.0
651,2017,10,7,4,690,SCT,5.0,0,0.0
652,2017,10,7,5,690,FEW,4.0,0,0.0
653,2017,10,7,6,690,BKN,2.5,130,3.0
654,2017,10,7,6,690,BKN,3.0,0,0.0
655,2017,10,7,6,690,SCT,3.0,110,3.0
656,2017,10,7,6,690,SCT,3.0,80,5.0
657,2017,10,7,6,690,FEW,2.5,False,3.0
658,2017,10,7,7,690,BKN,3.0,80,3.0
659,2017,10,7,7,690,OVC,4.0,False,3.0
660,2017,10,7,7,690,BKN,4.0,0,0.0
661,2017,10,7,8,690,SCT,4.0,80,5.0
662,2017,10,7,8,690,CLR,5.0,70,3.0
663,2017,10,7,9,690,CLR,10.0,180,5.0
664,2017,10,7,10,690,CLR,10.0,160,6.0
665,2017,10,7,11,690,CLR,10.0,False,NaN
666,2017,10,7,12,690,CLR,10.0,False,3.0
667,2017,10,7,13,690,CLR,10.0,False,8.0
668,2017,10,7,14,690,CLR,10.0,False,5.0
669,2017,10,7,15,690,CLR,10.0,False,3.0
670,2017,10,7,16,690,CLR,9.0,False,5.0
671,2017,10,7,17,690,CLR,10.0,False,6.0
672,2017,10,7,18,690,CLR,10.0,False,7.0
673,2017,10,7,19,688,CLR,10.0,False,NaN
674,2017,10,7,20,688,SCT,10.0,False,5.0
675,2017,10,7,21,688,BKN,10.0,False,3.0
676,2017,10,7,22,688,SCT,10.0,False,6.0
677,2017,10,7,23,688,SCT,10.0,False,5.0
678,2017,10,7,23,688,NaN,NaN,False,NaN
679,2017,10,8,0,688,BKN,10.0,False,5.0
680,2017,10,8,0,688,BKN,10.0,False,6.0
681,2017,10,8,1,688,OVC,10.0,False,6.0
682,2017,10,8,1,688,OVC,10.0,0,0.0
683,2017,10,8,2,688,OVC,10.0,False,NaN
684,2017,10,8,2,688,OVC,9.0,False,3.0
685,2017,10,8,2,688,OVC,10.0,False,5.0
686,2017,10,8,3,688,OVC,10.0,0,0.0
687,2017,10,8,3,688,OVC,10.0,False,5.0
688,2017,10,8,3,688,OVC,10.0,False,6.0
689,2017,10,8,4,688,OVC,10.0,False,8.0
690,2017,10,8,5,688,OVC,10.0,False,NaN
691,2017,10,8,5,688,OVC,10.0,False,5.0
692,2017,10,8,6,688,OVC,10.0,False,NaN
693,2017,10,8,7,688,OVC,1.75,False,5.0
694,2017,10,8,7,688,OVC,2.5,False,6.0
695,2017,10,8,7,688,OVC,2.5,False,7.0
696,2017,10,8,8,688,OVC,1.25,False,5.0
697,2017,10,8,8,688,FEW,2.5,190,8.0
698,2017,10,8,8,688,BKN,6.0,False,7.0
699,2017,10,8,8,688,OVC,5.0,False,5.0
700,2017,10,8,9,688,OVC,4.0,False,7.0
701,2017,10,8,10,688,BKN,7.0,False,6.0
702,2017,10,8,11,688,SCT,6.0,False,6.0
703,2017,10,8,11,688,SCT,7.0,False,6.0
704,2017,10,8,12,688,BKN,7.0,240,5.0
705,2017,10,8,12,688,SCT,9.0,False,NaN
706,2017,10,8,12,688,SCT,9.0,False,NaN
707,2017,10,8,13,688,FEW,9.0,False,NaN
708,2017,10,8,14,688,FEW,9.0,False,NaN
709,2017,10,8,14,688,SCT,10.0,False,7.0
710,2017,10,8,14,688,FEW,10.0,False,7.0
711,2017,10,8,14,688,FEW,10.0,False,NaN
712,2017,10,8,15,688,CLR,10.0,False,NaN
713,2017,10,8,16,688,FEW,10.0,240,8.0
714,2017,10,8,17,688,CLR,10.0,False,3.0
715,2017,10,8,18,688,CLR,10.0,False,5.0
716,2017,10,8,19,685,CLR,10.0,False,5.0
717,2017,10,8,20,685,CLR,10.0,0,0.0
718,2017,10,8,21,685,CLR,10.0,False,3.0
719,2017,10,8,22,685,CLR,10.0,False,6.0
720,2017,10,8,23,685,BKN,10.0,False,3.0
721,2017,10,8,23,685,NaN,NaN,False,NaN
722,2017,10,9,0,685,FEW,10.0,False,3.0
723,2017,10,9,1,685,CLR,9.0,0,0.0
724,2017,10,9,2,685,OVC,8.0,False,3.0
725,2017,10,9,3,685,SCT,4.0,0,0.0
726,2017,10,9,4,685,BKN,2.5,False,3.0
727,2017,10,9,4,685,SCT,4.0,False,3.0
728,2017,10,9,4,685,FEW,5.0,0,0.0
729,2017,10,9,5,685,FEW,6.0,False,5.0
730,2017,10,9,6,685,FEW,7.0,False,NaN
731,2017,10,9,7,685,BKN,7.0,False,3.0
732,2017,10,9,7,685,OVC,7.0,False,6.0
733,2017,10,9,8,685,OVC,5.0,False,3.0
734,2017,10,9,8,685,OVC,4.0,False,6.0
735,2017,10,9,9,685,OVC,5.0,False,8.0
736,2017,10,9,10,685,OVC,4.0,False,NaN
737,2017,10,9,11,685,OVC,2.5,False,3.0
738,2017,10,9,11,685,OVC,3.0,180,6.0
739,2017,10,9,11,685,OVC,2.5,False,6.0
740,2017,10,9,11,685,OVC,2.5,False,5.0
741,2017,10,9,12,685,OVC,1.5,False,6.0
742,2017,10,9,12,685,OVC,3.0,False,NaN
743,2017,10,9,12,685,OVC,6.0,False,NaN
744,2017,10,9,13,685,OVC,4.0,False,7.0
745,2017,10,9,14,685,OVC,2.5,False,NaN
746,2017,10,9,14,685,OVC,3.0,170,3.0
747,2017,10,9,14,685,OVC,2.5,160,6.0
748,2017,10,9,14,685,OVC,2.5,False,7.0
749,2017,10,9,15,685,OVC,1.5,False,5.0
750,2017,10,9,15,685,OVC,3.0,False,3.0
751,2017,10,9,15,685,OVC,5.0,False,6.0
752,2017,10,9,15,685,BKN,6.0,False,3.0
753,2017,10,9,16,685,BKN,5.0,False,8.0
754,2017,10,9,16,685,BKN,5.0,False,5.0
755,2017,10,9,16,685,BKN,5.0,False,6.0
756,2017,10,9,17,685,BKN,2.0,False,7.0
757,2017,10,9,17,685,BKN,6.0,False,7.0
758,2017,10,9,17,685,FEW,6.0,False,5.0
759,2017,10,9,18,685,FEW,7.0,False,6.0
760,2017,10,9,18,685,SCT,8.0,210,5.0
761,2017,10,9,18,685,SCT,8.0,False,7.0
762,2017,10,9,19,683,BKN,8.0,False,5.0
763,2017,10,9,19,683,SCT,8.0,False,NaN
764,2017,10,9,19,683,FEW,8.0,False,5.0
765,2017,10,9,20,683,BKN,9.0,False,NaN
766,2017,10,9,20,683,BKN,9.0,240,5.0
767,2017,10,9,21,683,SCT,8.0,260,7.0
768,2017,10,9,21,683,OVC,9.0,False,8.0
769,2017,10,9,22,683,FEW,9.0,False,NaN
770,2017,10,9,23,683,FEW,10.0,False,9.0
771,2017,10,9,23,683,NaN,NaN,False,NaN
772,2017,10,10,0,683,SCT,10.0,False,7.0
773,2017,10,10,0,683,FEW,10.0,False,7.0
774,2017,10,10,1,683,CLR,10.0,False,NaN
775,2017,10,10,2,683,CLR,10.0,False,3.0
776,2017,10,10,3,683,CLR,10.0,300,6.0
777,2017,10,10,4,683,CLR,10.0,0,0.0
778,2017,10,10,5,683,CLR,10.0,False,3.0
779,2017,10,10,6,683,CLR,10.0,0,0.0
780,2017,10,10,7,683,CLR,10.0,False,3.0
781,2017,10,10,8,683,CLR,10.0,False,3.0
782,2017,10,10,9,683,CLR,10.0,0,0.0
783,2017,10,10,10,683,CLR,10.0,False,5.0
784,2017,10,10,11,683,CLR,10.0,False,9.0
785,2017,10,10,12,683,CLR,10.0,340,6.0
786,2017,10,10,13,683,CLR,10.0,False,NaN
787,2017,10,10,14,683,CLR,10.0,0,0.0
788,2017,10,10,15,683,CLR,10.0,False,6.0
789,2017,10,10,16,683,NaN,10.0,0,0.0
790,2017,10,10,17,683,CLR,10.0,0,0.0
791,2017,10,10,18,683,CLR,10.0,300,3.0
792,2017,10,10,19,679,CLR,10.0,0,0.0
793,2017,10,10,20,679,CLR,10.0,290,3.0
794,2017,10,10,21,679,CLR,10.0,0,0.0
795,2017,10,10,22,679,CLR,10.0,20,3.0
796,2017,10,10,23,679,CLR,10.0,40,5.0
797,2017,10,10,23,679,NaN,NaN,False,NaN
798,2017,10,11,0,679,CLR,10.0,0,0.0
799,2017,10,11,1,679,CLR,10.0,40,3.0
800,2017,10,11,2,679,CLR,10.0,0,0.0
801,2017,10,11,3,679,CLR,10.0,False,3.0
802,2017,10,11,4,679,CLR,10.0,50,5.0
803,2017,10,11,5,679,CLR,10.0,80,6.0
804,2017,10,11,6,679,CLR,10.0,70,8.0
805,2017,10,11,7,679,CLR,10.0,False,7.0
806,2017,10,11,8,679,CLR,10.0,70,7.0
807,2017,10,11,9,679,CLR,10.0,60,8.0
808,2017,10,11,10,679,CLR,10.0,False,7.0
809,2017,10,11,11,679,CLR,10.0,False,7.0
810,2017,10,11,12,679,CLR,10.0,False,7.0
811,2017,10,11,13,679,CLR,10.0,False,7.0
812,2017,10,11,14,679,FEW,10.0,60,8.0
813,2017,10,11,15,679,FEW,10.0,False,6.0
814,2017,10,11,16,679,SCT,9.0,110,6.0
815,2017,10,11,17,679,FEW,6.0,140,5.0
816,2017,10,11,18,679,OVC,9.0,False,5.0
817,2017,10,11,19,677,OVC,10.0,False,5.0
818,2017,10,11,20,677,BKN,10.0,70,10.0
819,2017,10,11,20,677,SCT,10.0,80,6.0
820,2017,10,11,20,677,SCT,10.0,70,6.0
821,2017,10,11,20,677,FEW,10.0,80,9.0
822,2017,10,11,21,677,FEW,10.0,70,11.0
823,2017,10,11,21,677,OVC,10.0,False,8.0
824,2017,10,11,22,677,SCT,10.0,50,6.0
825,2017,10,11,23,677,BKN,6.0,False,9.0
826,2017,10,11,23,677,NaN,NaN,False,NaN
827,2017,10,12,0,677,SCT,10.0,False,8.0
828,2017,10,12,1,677,OVC,10.0,False,5.0
829,2017,10,12,2,677,BKN,10.0,False,5.0
830,2017,10,12,2,677,BKN,9.0,70,6.0
831,2017,10,12,3,677,BKN,10.0,70,7.0
832,2017,10,12,3,677,BKN,9.0,70,7.0
833,2017,10,12,3,677,BKN,9.0,False,8.0
834,2017,10,12,4,677,BKN,8.0,90,10.0
835,2017,10,12,5,677,BKN,9.0,False,13.0
836,2017,10,12,5,677,OVC,7.0,50,9.0
837,2017,10,12,6,677,OVC,10.0,False,9.0
838,2017,10,12,7,677,SCT,10.0,False,5.0
839,2017,10,12,7,677,FEW,10.0,False,8.0
840,2017,10,12,7,677,FEW,10.0,40,9.0
841,2017,10,12,8,677,SCT,10.0,False,7.0
842,2017,10,12,8,677,OVC,10.0,60,13.0
843,2017,10,12,9,677,BKN,10.0,70,15.0
844,2017,10,12,10,677,SCT,10.0,False,8.0
845,2017,10,12,10,677,SCT,10.0,False,10.0
846,2017,10,12,10,677,BKN,10.0,70,15.0
847,2017,10,12,11,677,BKN,10.0,70,14.0
848,2017,10,12,11,677,BKN,10.0,False,15.0
849,2017,10,12,12,677,BKN,10.0,False,7.0
850,2017,10,12,13,677,SCT,10.0,70,15.0
851,2017,10,12,14,677,FEW,10.0,False,NaN
852,2017,10,12,15,677,CLR,10.0,70,10.0
853,2017,10,12,16,677,CLR,10.0,False,5.0
854,2017,10,12,17,677,CLR,10.0,False,7.0
855,2017,10,12,18,677,CLR,10.0,False,5.0
856,2017,10,12,19,674,SCT,10.0,130,7.0
857,2017,10,12,20,674,CLR,10.0,False,NaN
858,2017,10,12,21,674,CLR,10.0,False,8.0
859,2017,10,12,22,674,SCT,10.0,False,7.0
860,2017,10,12,23,674,CLR,10.0,False,6.0
861,2017,10,12,23,674,NaN,NaN,False,NaN
862,2017,10,13,0,674,CLR,10.0,70,9.0
863,2017,10,13,1,674,SCT,10.0,False,7.0
864,2017,10,13,2,674,FEW,10.0,False,NaN
865,2017,10,13,3,674,FEW,10.0,False,6.0
866,2017,10,13,4,674,BKN,10.0,60,9.0
867,2017,10,13,4,674,OVC,10.0,50,7.0
868,2017,10,13,5,674,OVC,10.0,False,8.0
869,2017,10,13,5,674,OVC,10.0,50,6.0
870,2017,10,13,6,674,SCT,10.0,60,6.0
871,2017,10,13,6,674,FEW,10.0,False,6.0
872,2017,10,13,7,674,OVC,10.0,False,6.0
873,2017,10,13,8,674,SCT,10.0,False,6.0
874,2017,10,13,9,674,BKN,10.0,False,6.0
875,2017,10,13,9,674,SCT,10.0,70,8.0
876,2017,10,13,9,674,SCT,10.0,70,8.0
877,2017,10,13,10,674,BKN,10.0,70,8.0
878,2017,10,13,11,674,FEW,10.0,60,9.0
879,2017,10,13,12,674,BKN,10.0,False,6.0
880,2017,10,13,13,674,SCT,10.0,70,8.0
881,2017,10,13,14,674,BKN,10.0,60,7.0
882,2017,10,13,15,674,BKN,10.0,80,6.0
883,2017,10,13,16,674,BKN,10.0,80,6.0
884,2017,10,13,16,674,BKN,10.0,False,6.0
885,2017,10,13,17,674,BKN,10.0,False,5.0
886,2017,10,13,18,674,OVC,10.0,False,3.0
887,2017,10,13,19,671,BKN,10.0,False,3.0
888,2017,10,13,20,671,SCT,10.0,130,5.0
889,2017,10,13,20,671,SCT,10.0,False,3.0
890,2017,10,13,21,671,FEW,10.0,False,5.0
891,2017,10,13,22,671,BKN,10.0,60,6.0
892,2017,10,13,22,671,BKN,9.0,0,0.0
893,2017,10,13,22,671,SCT,9.0,False,3.0
894,2017,10,13,22,671,SCT,9.0,50,5.0
895,2017,10,13,23,671,FEW,6.0,60,6.0
896,2017,10,13,23,671,FEW,8.0,False,6.0
897,2017,10,13,23,671,NaN,NaN,False,NaN
898,2017,10,14,0,671,BKN,9.0,60,5.0
899,2017,10,14,0,671,BKN,7.0,False,3.0
900,2017,10,14,1,671,OVC,3.0,70,5.0
901,2017,10,14,1,671,OVC,2.5,0,0.0
902,2017,10,14,1,671,OVC,2.5,0,0.0
903,2017,10,14,2,671,OVC,4.0,False,5.0
904,2017,10,14,2,671,OVC,2.5,0,0.0
905,2017,10,14,2,671,OVC,2.5,False,3.0
906,2017,10,14,3,671,BKN,3.0,0,0.0
907,2017,10,14,3,671,BKN,6.0,70,6.0
908,2017,10,14,4,671,OVC,4.0,70,6.0
909,2017,10,14,5,671,OVC,5.0,50,3.0
910,2017,10,14,6,671,OVC,4.0,40,6.0
911,2017,10,14,7,671,OVC,4.0,False,5.0
912,2017,10,14,8,671,OVC,6.0,30,5.0
913,2017,10,14,9,671,OVC,8.0,False,5.0
914,2017,10,14,9,671,OVC,8.0,False,3.0
915,2017,10,14,10,671,OVC,9.0,70,3.0
916,2017,10,14,11,671,OVC,10.0,30,3.0
917,2017,10,14,12,671,OVC,10.0,70,5.0
918,2017,10,14,13,671,OVC,10.0,0,0.0
919,2017,10,14,14,671,OVC,10.0,0,0.0
920,2017,10,14,15,671,OVC,10.0,0,0.0
921,2017,10,14,16,671,SCT,10.0,280,3.0
922,2017,10,14,16,671,FEW,10.0,0,0.0
923,2017,10,14,17,671,BKN,10.0,280,3.0
924,2017,10,14,18,671,OVC,10.0,310,5.0
925,2017,10,14,19,669,OVC,10.0,0,0.0
926,2017,10,14,19,669,BKN,10.0,0,0.0
927,2017,10,14,20,669,BKN,10.0,0,0.0
928,2017,10,14,20,669,SCT,10.0,0,0.0
929,2017,10,14,20,669,FEW,10.0,0,0.0
930,2017,10,14,20,669,OVC,10.0,320,3.0
931,2017,10,14,20,669,OVC,10.0,0,0.0
932,2017,10,14,21,669,BKN,10.0,0,0.0
933,2017,10,14,21,669,SCT,10.0,0,0.0
934,2017,10,14,21,669,BKN,10.0,0,0.0
935,2017,10,14,22,669,FEW,10.0,0,0.0
936,2017,10,14,22,669,FEW,10.0,0,0.0
937,2017,10,14,23,669,OVC,10.0,0,0.0
938,2017,10,14,23,669,NaN,NaN,False,NaN
939,2017,10,15,0,669,OVC,10.0,0,0.0
940,2017,10,15,1,669,BKN,10.0,250,6.0
941,2017,10,15,2,669,SCT,10.0,False,3.0
942,2017,10,15,3,669,OVC,10.0,250,6.0
943,2017,10,15,3,669,OVC,5.0,0,0.0
944,2017,10,15,4,669,OVC,4.0,False,6.0
945,2017,10,15,4,669,OVC,4.0,0,0.0
946,2017,10,15,5,669,OVC,6.0,0,0.0
947,2017,10,15,5,669,OVC,7.0,0,0.0
948,2017,10,15,5,669,OVC,7.0,False,NaN
949,2017,10,15,6,669,OVC,8.0,False,3.0
950,2017,10,15,6,669,OVC,3.0,0,0.0
951,2017,10,15,7,669,OVC,3.0,0,0.0
952,2017,10,15,7,669,BKN,3.0,0,0.0
953,2017,10,15,7,669,BKN,5.0,0,0.0
954,2017,10,15,7,669,BKN,8.0,0,0.0
955,2017,10,15,7,669,OVC,8.0,False,5.0
956,2017,10,15,8,669,BKN,10.0,False,5.0
957,2017,10,15,9,669,OVC,10.0,0,0.0
958,2017,10,15,10,669,BKN,10.0,False,8.0
959,2017,10,15,10,669,BKN,10.0,False,8.0
960,2017,10,15,11,669,SCT,10.0,False,9.0
961,2017,10,15,12,669,OVC,10.0,False,NaN
962,2017,10,15,13,669,OVC,10.0,False,7.0
963,2017,10,15,14,669,OVC,10.0,False,7.0
964,2017,10,15,15,669,OVC,9.0,0,0.0
965,2017,10,15,16,669,OVC,9.0,260,11.0
966,2017,10,15,17,669,OVC,10.0,False,7.0
967,2017,10,15,18,669,OVC,10.0,False,3.0
968,2017,10,15,19,666,OVC,9.0,False,6.0
969,2017,10,15,20,666,OVC,9.0,False,NaN
970,2017,10,15,21,666,OVC,9.0,False,3.0
971,2017,10,15,21,666,OVC,9.0,False,NaN
972,2017,10,15,22,666,BKN,8.0,False,5.0
973,2017,10,15,23,666,OVC,8.0,False,5.0
974,2017,10,15,23,666,NaN,NaN,False,NaN
975,2017,10,16,0,666,SCT,7.0,False,3.0
976,2017,10,16,0,666,FEW,7.0,False,NaN
977,2017,10,16,1,666,BKN,7.0,290,7.0
978,2017,10,16,1,666,FEW,10.0,290,10.0
979,2017,10,16,2,666,FEW,10.0,False,5.0
980,2017,10,16,2,666,FEW,10.0,False,9.0
981,2017,10,16,3,666,FEW,8.0,0,0.0
982,2017,10,16,4,666,OVC,10.0,False,NaN
983,2017,10,16,5,666,FEW,10.0,False,7.0
984,2017,10,16,6,666,FEW,10.0,False,5.0
985,2017,10,16,7,666,CLR,10.0,False,7.0
986,2017,10,16,8,666,CLR,8.0,False,NaN
987,2017,10,16,9,666,CLR,10.0,False,NaN
988,2017,10,16,10,666,SCT,10.0,300,9.0
989,2017,10,16,11,666,CLR,10.0,False,5.0
990,2017,10,16,12,666,CLR,10.0,False,NaN
991,2017,10,16,13,666,CLR,10.0,False,8.0
992,2017,10,16,14,666,FEW,10.0,300,13.0
993,2017,10,16,15,666,CLR,10.0,False,3.0
994,2017,10,16,16,666,CLR,10.0,False,5.0
995,2017,10,16,17,666,SCT,10.0,310,9.0
996,2017,10,16,18,666,FEW,10.0,False,3.0
997,2017,10,16,19,664,CLR,10.0,False,5.0
998,2017,10,16,20,664,CLR,10.0,False,6.0
999,2017,10,16,21,664,CLR,10.0,340,9.0
1000,2017,10,16,22,664,CLR,10.0,False,5.0
1001,2017,10,16,23,664,CLR,10.0,False,3.0
1002,2017,10,16,23,664,NaN,NaN,False,NaN
1003,2017,10,17,0,664,CLR,10.0,False,5.0
1004,2017,10,17,1,664,CLR,10.0,False,5.0
1005,2017,10,17,2,664,CLR,10.0,False,3.0
1006,2017,10,17,3,664,CLR,10.0,False,5.0
1007,2017,10,17,4,664,CLR,10.0,40,3.0
1008,2017,10,17,5,664,CLR,10.0,False,3.0
1009,2017,10,17,6,664,CLR,10.0,0,0.0
1010,2017,10,17,7,664,CLR,10.0,False,3.0
1011,2017,10,17,8,664,CLR,10.0,False,5.0
1012,2017,10,17,9,664,CLR,10.0,False,6.0
1013,2017,10,17,10,664,CLR,10.0,False,3.0
1014,2017,10,17,11,664,CLR,10.0,260,5.0
1015,2017,10,17,12,664,CLR,10.0,False,5.0
1016,2017,10,17,13,664,CLR,10.0,False,3.0
1017,2017,10,17,14,664,CLR,10.0,270,5.0
1018,2017,10,17,15,664,CLR,10.0,0,0.0
1019,2017,10,17,16,664,CLR,10.0,False,3.0
1020,2017,10,17,17,664,CLR,10.0,False,6.0
1021,2017,10,17,18,664,CLR,10.0,False,3.0
1022,2017,10,17,19,661,CLR,10.0,False,3.0
1023,2017,10,17,20,661,CLR,10.0,False,NaN
1024,2017,10,17,21,661,CLR,10.0,False,6.0
1025,2017,10,17,22,661,CLR,10.0,260,3.0
1026,2017,10,17,23,661,CLR,10.0,240,8.0
1027,2017,10,17,23,661,NaN,NaN,False,NaN
1028,2017,10,18,0,661,CLR,10.0,False,NaN
1029,2017,10,18,1,661,CLR,10.0,False,6.0
1030,2017,10,18,2,661,CLR,10.0,False,NaN
